optimizer,circuit,dataset,iteration,epoch,cost,train_acc,test_acc,trained_weights,untrained_weights,shape
nm,StronglyEntangled,transfusion,0,54,1.233671918358299,0.5066666666666667,0.48,"[[[-3.80974142e+00 -6.18683798e-01 -4.52767570e+00]
  [-3.06525746e+00 -1.15549213e+00 -2.62049267e+00]
  [-2.71453569e+00 -1.35011959e-03 -2.63597688e+00]
  [-2.85614237e-01  2.89533380e+00 -2.10344488e+00]]

 [[ 9.66042679e-01  4.13123118e+00 -4.91736229e-01]
  [-2.55891273e-01 -8.30958658e-01 -1.63455577e+00]
  [-3.31887534e+00 -6.66930341e-01 -2.70587413e+00]
  [-1.30147520e-01  2.08599814e+00 -2.21183416e+00]]

 [[-9.70368137e-01 -2.47060242e+00 -2.10050434e+00]
  [ 3.99080364e-01 -2.37625853e+00  1.94650994e-02]
  [-6.57293538e-01  1.57472805e+00 -2.29083960e-01]
  [-1.36139076e-01  2.39987172e+00 -6.06702238e-01]]

 [[-1.05503361e+00 -1.40782606e+00  1.39792720e+00]
  [-1.13818221e+00 -1.15290067e+00 -8.69158987e-01]
  [-1.07144858e+00  2.89279481e+00  3.50418850e+00]
  [ 4.81290861e-01 -2.20376787e+00  2.52440601e+00]]

 [[ 2.23874015e+00 -3.03090137e+00 -3.64969515e-01]
  [ 1.94229093e-01 -3.65856972e-01 -1.45516594e-02]
  [ 8.88610630e-02  9.54267652e-01 -1.49868842e-01]
  [ 2.35997313e+00  1.72761944e+00  2.58677021e+00]]

 [[-2.91860968e+00 -1.99203059e+00 -2.97390187e+00]
  [ 1.32677017e+00 -8.96762317e-01  1.18805443e+00]
  [ 1.56251092e+00  2.98796148e+00  2.33729830e+00]
  [ 6.09430711e-01 -1.34635069e-01  7.04497648e-01]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,55,0.984555642182464,0.56,0.56,"[[[-3.95822615 -0.64670087 -4.66484934]
  [-3.18265698 -1.23410126 -2.61346643]
  [-2.72041581  0.06103454 -2.63568541]
  [-0.29911736  2.92957356 -2.14084264]]

 [[ 1.02450279  4.08005956 -0.56407318]
  [-0.26969022 -0.73477175 -1.76750423]
  [-3.39785    -0.61771081 -2.76144809]
  [-0.07707855  2.18791735 -2.35495556]]

 [[-0.95790505 -2.49636828 -2.21261506]
  [ 0.5590502  -2.44187405 -0.01772263]
  [-0.67383353  1.60387738 -0.09766134]
  [-0.09761313  2.40467309 -0.60135701]]

 [[-1.12164232 -1.53007455  1.40651055]
  [-1.19295963 -1.20534065 -0.86861044]
  [-1.10526658  2.70516853  3.5594665 ]
  [ 0.45175034 -2.26895445  2.54884392]]

 [[ 2.30184838 -3.11476609 -0.4508035 ]
  [ 0.01218174 -0.33860622 -0.20848546]
  [ 0.08924553  0.94457961 -0.2584059 ]
  [ 2.44261017  1.73879178  2.63411848]]

 [[-3.08628837 -2.05223662 -2.97710754]
  [ 1.2782862  -0.79244713  1.1582223 ]
  [ 1.5015681   3.07780425  2.35469153]
  [ 0.6776224  -0.18742878  0.75586369]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,56,1.061129965126856,0.49333333333333335,0.52,"[[[-4.08959706 -0.66336254 -4.78913379]
  [-3.28617175 -1.30304818 -2.60178762]
  [-2.7145867   0.11871281 -2.62459533]
  [-0.31044493  2.95616949 -2.17711312]]

 [[ 1.07463411  4.03149274 -0.63558624]
  [-0.27470573 -0.65254393 -1.88146475]
  [-3.47505118 -0.58779141 -2.80788823]
  [-0.02173656  2.27630215 -2.48980821]]

 [[-0.9474639  -2.53614366 -2.30345253]
  [ 0.70162615 -2.49688561 -0.04656555]
  [-0.7002475   1.6351555   0.02135499]
  [-0.06919626  2.41879372 -0.58619553]]

 [[-1.17767133 -1.63477378  1.39767536]
  [-1.2362284  -1.25303562 -0.86607266]
  [-1.13302908  2.54104988  3.59840453]
  [ 0.43028503 -2.3360517   2.56501625]]

 [[ 2.36741827 -3.17500941 -0.53698697]
  [-0.16121663 -0.31893247 -0.3866755 ]
  [ 0.07839737  0.92871088 -0.36940956]
  [ 2.52358593  1.7385008   2.67956351]]

 [[-3.25137884 -2.10163855 -2.97949318]
  [ 1.23700443 -0.6912993   1.13900084]
  [ 1.45108507  3.15995049  2.36643179]
  [ 0.74619694 -0.2249331   0.81048413]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,57,1.0413527992892666,0.49333333333333335,0.52,"[[[-4.21233894 -0.68334233 -4.91329387]
  [-3.38228249 -1.359539   -2.59710486]
  [-2.71241527  0.16700663 -2.61913192]
  [-0.31629544  2.96924081 -2.21347073]]

 [[ 1.11914185  3.98379899 -0.70071498]
  [-0.2826139  -0.57861762 -1.98096004]
  [-3.53666063 -0.56211299 -2.84970386]
  [ 0.02452427  2.35061407 -2.60989267]]

 [[-0.94022222 -2.56907826 -2.38088763]
  [ 0.82058093 -2.54444006 -0.06141927]
  [-0.71886861  1.66106364  0.12980242]
  [-0.04637133  2.42993001 -0.56677479]]

 [[-1.22848455 -1.73983434  1.39835231]
  [-1.27815315 -1.29000688 -0.86032698]
  [-1.15686807  2.39443015  3.63450814]
  [ 0.41516589 -2.39579178  2.57911892]]

 [[ 2.42343141 -3.23193705 -0.61175559]
  [-0.32527472 -0.30350382 -0.55379321]
  [ 0.07732563  0.91420796 -0.46408342]
  [ 2.5927211   1.73862664  2.72621442]]

 [[-3.3943904  -2.1452261  -2.98529339]
  [ 1.19984741 -0.59393244  1.11835127]
  [ 1.40248582  3.23672809  2.38006092]
  [ 0.81153494 -0.26584686  0.86071886]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,58,1.0745201351332494,0.49333333333333335,0.52,"[[[-4.32713198 -0.70257678 -5.0330003 ]
  [-3.47240637 -1.40853355 -2.59836831]
  [-2.71216642  0.20477232 -2.61782098]
  [-0.32150664  2.97382809 -2.24584453]]

 [[ 1.1554132   3.93581664 -0.75571951]
  [-0.29274809 -0.52438431 -2.06400684]
  [-3.58127333 -0.54991294 -2.88247513]
  [ 0.06329048  2.41352801 -2.71841631]]

 [[-0.92848323 -2.60062984 -2.45126943]
  [ 0.91127394 -2.58530104 -0.05649337]
  [-0.72762493  1.68519965  0.2360015 ]
  [-0.02579151  2.43252511 -0.5441332 ]]

 [[-1.27895633 -1.85095134  1.40387314]
  [-1.31448245 -1.31039707 -0.85418397]
  [-1.18271718  2.25995477  3.66484481]
  [ 0.4045061  -2.44541171  2.58892766]]

 [[ 2.46342111 -3.28445281 -0.66930208]
  [-0.48013458 -0.28878114 -0.70851643]
  [ 0.07964468  0.88992488 -0.55111717]
  [ 2.64875445  1.73768533  2.77126762]]

 [[-3.52073357 -2.1764625  -2.99160346]
  [ 1.15864841 -0.50293088  1.09633683]
  [ 1.3573544   3.30647823  2.39431862]
  [ 0.87002213 -0.30689135  0.90756994]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,59,1.3305308136612746,0.52,0.48,"[[[-4.42115838 -0.64359026 -5.13994487]
  [-3.51765302 -1.39525601 -2.59659658]
  [-2.690599    0.20834663 -2.60202387]
  [-0.31167725  2.97898527 -2.27759437]]

 [[ 1.19351632  3.87432297 -0.79136861]
  [-0.27886406 -0.52626058 -2.09741807]
  [-3.54451617 -0.62954712 -2.81989881]
  [ 0.11713877  2.51431336 -2.84840511]]

 [[-0.85456973 -2.62107419 -2.56153556]
  [ 0.90749036 -2.63917143  0.05150388]
  [-0.78915705  1.78678827  0.3967629 ]
  [ 0.02809104  2.39643016 -0.54983019]]

 [[-1.3973558  -1.99781093  1.45571694]
  [-1.30477969 -1.27024859 -0.87815075]
  [-1.23736392  2.12783397  3.71067896]
  [ 0.34894487 -2.49531583  2.57803497]]

 [[ 2.43846686 -3.36656346 -0.65806055]
  [-0.60600306 -0.25677194 -0.83083323]
  [ 0.05349288  0.83803376 -0.60581368]
  [ 2.68304225  1.70489381  2.76884476]]

 [[-3.64482917 -2.15104495 -2.99297952]
  [ 1.05220752 -0.33962997  1.06114757]
  [ 1.32116075  3.32075565  2.39985204]
  [ 0.87215164 -0.2978175   0.93004777]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,60,1.1023064219361214,0.5066666666666667,0.48,"[[[-4.51179106 -0.59143562 -5.23199149]
  [-3.55826481 -1.38547407 -2.60380872]
  [-2.67553786  0.2333654  -2.59431215]
  [-0.30963795  2.97490055 -2.3001716 ]]

 [[ 1.26334822  3.79697287 -0.84285176]
  [-0.29333175 -0.54180028 -2.14977408]
  [-3.50193821 -0.71606099 -2.7643242 ]
  [ 0.15335231  2.565476   -2.9743252 ]]

 [[-0.78157897 -2.65786028 -2.6658829 ]
  [ 0.90530273 -2.69270137  0.15826052]
  [-0.86115645  1.90466001  0.54908712]
  [ 0.08478997  2.37118515 -0.57566363]]

 [[-1.54138642 -2.12486019  1.53261021]
  [-1.33113315 -1.23323216 -0.91267635]
  [-1.29426709  1.99424054  3.76986496]
  [ 0.33593095 -2.53541196  2.54586475]]

 [[ 2.42565351 -3.43240152 -0.65954008]
  [-0.75833182 -0.23204974 -0.98007949]
  [ 0.0491558   0.79475665 -0.66266959]
  [ 2.70820878  1.64573783  2.73806543]]

 [[-3.7456093  -2.09373857 -2.99107535]
  [ 0.94902415 -0.11007949  1.0194768 ]
  [ 1.28391838  3.31109521  2.40756416]
  [ 0.88850121 -0.3148339   0.94768614]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,61,1.0467817201656293,0.5066666666666667,0.48,"[[[-4.59745093 -0.54327581 -5.31497233]
  [-3.60167742 -1.40844824 -2.60507754]
  [-2.66725485  0.25859637 -2.58008823]
  [-0.30409525  2.97067552 -2.3196564 ]]

 [[ 1.31374379  3.75887792 -0.87884728]
  [-0.29916167 -0.53282602 -2.19153958]
  [-3.43355725 -0.78371537 -2.68991862]
  [ 0.21093419  2.62813695 -3.09849172]]

 [[-0.67996555 -2.67359201 -2.78862042]
  [ 0.91438102 -2.76576533  0.23231848]
  [-0.90658789  2.01623322  0.65985612]
  [ 0.14548481  2.33074945 -0.58730194]]

 [[-1.65595919 -2.24562119  1.58421229]
  [-1.35037158 -1.19724086 -0.93338796]
  [-1.32862432  1.86389612  3.82114394]
  [ 0.29761134 -2.58028424  2.53662522]]

 [[ 2.40391635 -3.50604978 -0.65032458]
  [-0.88194514 -0.18274414 -1.09999363]
  [ 0.02743805  0.76451212 -0.69585648]
  [ 2.7230354   1.60781989  2.72374573]]

 [[-3.86223308 -2.07050228 -2.9892117 ]
  [ 0.85313411  0.05160902  0.98202488]
  [ 1.24840942  3.28704521  2.41689944]
  [ 0.89576677 -0.30152376  0.95916433]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,62,1.0293687395858964,0.5066666666666667,0.48,"[[[-4.66876357e+00 -4.89853455e-01 -5.39257534e+00]
  [-3.63276512e+00 -1.38094605e+00 -2.61557498e+00]
  [-2.66486547e+00  2.75193720e-01 -2.57893455e+00]
  [-3.00318031e-01  2.95564296e+00 -2.33719711e+00]]

 [[ 1.35997819e+00  3.70897709e+00 -8.97751532e-01]
  [-2.97389586e-01 -5.25239086e-01 -2.22605419e+00]
  [-3.41706892e+00 -8.41311803e-01 -2.64354243e+00]
  [ 2.29806704e-01  2.67654450e+00 -3.18305129e+00]]

 [[-6.17706307e-01 -2.70816317e+00 -2.87870179e+00]
  [ 9.06310473e-01 -2.80143257e+00  3.15168379e-01]
  [-9.52604066e-01  2.11937737e+00  7.74185270e-01]
  [ 2.22743708e-01  2.30317299e+00 -6.36942036e-01]]

 [[-1.71566323e+00 -2.34171656e+00  1.58757213e+00]
  [-1.39054951e+00 -1.17520754e+00 -9.88400334e-01]
  [-1.37525041e+00  1.77657433e+00  3.86931961e+00]
  [ 2.60266603e-01 -2.63074073e+00  2.53793078e+00]]

 [[ 2.36825303e+00 -3.54074701e+00 -6.40227418e-01]
  [-9.90905082e-01 -1.11106164e-01 -1.20195156e+00]
  [ 5.29886794e-03  7.49491229e-01 -7.42577503e-01]
  [ 2.74564200e+00  1.56310890e+00  2.71690837e+00]]

 [[-3.96277837e+00 -2.07289648e+00 -2.98244237e+00]
  [ 7.67086469e-01  2.10941292e-01  9.43590823e-01]
  [ 1.21557044e+00  3.29873909e+00  2.42375687e+00]
  [ 8.84975223e-01 -3.45990951e-01  9.62303339e-01]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,63,1.0799567751619,0.48,0.52,"[[[-4.72748992 -0.45588674 -5.46149652]
  [-3.6456137  -1.36980751 -2.59674485]
  [-2.65148131  0.26230544 -2.58508376]
  [-0.29979498  2.96253292 -2.35625424]]

 [[ 1.3538953   3.67951247 -0.85609149]
  [-0.25911288 -0.55221989 -2.20478807]
  [-3.44763916 -0.93151289 -2.62005926]
  [ 0.23272499  2.69539427 -3.24050313]]

 [[-0.59927393 -2.78660501 -2.9387657 ]
  [ 0.85556202 -2.79428056  0.43494243]
  [-0.98867816  2.24164595  0.90889493]
  [ 0.28473648  2.30253546 -0.68288188]]

 [[-1.73097695 -2.39724835  1.55790938]
  [-1.41712369 -1.15803537 -1.0459852 ]
  [-1.38805078  1.76304872  4.00220577]
  [ 0.14620802 -2.72996118  2.61103961]]

 [[ 2.31218348 -3.56035021 -0.61270323]
  [-1.13736742 -0.02201259 -1.34170781]
  [-0.03230289  0.7793474  -0.78518938]
  [ 2.78550936  1.54688039  2.6910215 ]]

 [[-4.07264298 -2.04019722 -2.94624714]
  [ 0.67096229  0.31147487  0.89913046]
  [ 1.17759585  3.34241157  2.42917625]
  [ 0.83815126 -0.37779567  0.93641368]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
nm,StronglyEntangled,transfusion,0,64,0.9797170610757528,0.5466666666666666,0.56,"[[[-4.77637465 -0.41617154 -5.52925429]
  [-3.65342433 -1.36096541 -2.60936877]
  [-2.62472795  0.26364604 -2.59433282]
  [-0.28904913  2.98910208 -2.37892156]]

 [[ 1.33372093  3.68706179 -0.80296071]
  [-0.19919752 -0.58109996 -2.16457034]
  [-3.46352851 -1.00298253 -2.60438088]
  [ 0.25427504  2.76948824 -3.30334517]]

 [[-0.58057606 -2.8885286  -2.99769309]
  [ 0.80109771 -2.8099404   0.55431843]
  [-1.01741637  2.37717264  1.02187252]
  [ 0.34234981  2.29732767 -0.7410085 ]]

 [[-1.7470962  -2.43248204  1.545669  ]
  [-1.46818417 -1.14026271 -1.08596701]
  [-1.40506992  1.75521948  4.13723275]
  [ 0.01691651 -2.81706648  2.70975152]]

 [[ 2.25989167 -3.55446628 -0.5932858 ]
  [-1.29049147  0.03687989 -1.48975811]
  [-0.09075632  0.84016773 -0.86838513]
  [ 2.78343608  1.58160976  2.67003947]]

 [[-4.16720828 -1.99578095 -2.91658822]
  [ 0.54075479  0.38071408  0.83824322]
  [ 1.14329199  3.43279934  2.44193578]
  [ 0.80451002 -0.32233621  0.91270992]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
