optimizer,circuit,dataset,iteration,epoch,cost,train_acc,test_acc,trained_weights,untrained_weights,shape
adagrad,StronglyEntangled,iris,0,0,0.5582370690186135,0.84,0.8,"[[[-0.09378695 -0.10662352 -0.09770153]
  [ 0.0886998  -0.10212873  0.0770758 ]
  [-0.08473275  0.10206299 -0.10248068]
  [ 0.07696671  0.0993607   0.10040027]]

 [[-0.07517929 -0.08949854 -0.08172673]
  [ 0.06132688 -0.11491256  0.06774234]
  [-0.05928585 -0.1045914   0.03611867]
  [ 0.09645172 -0.10180076  0.09544807]]

 [[ 0.09666283 -0.11820097  0.09937573]
  [-0.04388985 -0.11262694 -0.07257383]
  [ 0.08873362 -0.09498119  0.08468724]
  [-0.0478988   0.10938706 -0.04531226]]

 [[ 0.08266028  0.0984913   0.09348629]
  [ 0.07512245  0.10576789  0.10176964]
  [-0.0919962  -0.09337311 -0.09850756]
  [ 0.09130467  0.10628058  0.09705047]]

 [[ 0.10690547 -0.09565584  0.09514157]
  [-0.09484692  0.10244792 -0.10234623]
  [ 0.09318893 -0.09982843  0.11452331]
  [-0.10102582 -0.10181982 -0.10046535]]

 [[-0.04091306 -0.08809709  0.04095285]
  [ 0.02968136 -0.10915559 -0.05717536]
  [-0.03787177  0.09104321  0.08751215]
  [-0.01893237  0.10434108 -0.0207321 ]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,1,0.49143624469922126,0.8933333333333333,0.92,"[[[ 0.00621189 -0.15053421  0.00229717]
  [-0.01130013 -0.00218337 -0.02292414]
  [ 0.0152667   0.17500023 -0.00248134]
  [-0.02303168  0.1542121   0.00040189]]

 [[ 0.02482055  0.00868998  0.01827311]
  [ 0.1613267  -0.21489188  0.16774221]
  [ 0.04071325 -0.17507821  0.13611546]
  [-0.00354796 -0.08559676 -0.00455159]]

 [[-0.00333705 -0.15467114 -0.00062422]
  [ 0.05611012 -0.21259914  0.02742609]
  [-0.01126197 -0.19491098 -0.01530951]
  [-0.14789849  0.17395906 -0.14531185]]

 [[-0.01729579 -0.00143252 -0.00648224]
  [-0.0248774   0.20497708  0.00176976]
  [ 0.00800328 -0.05767077  0.0014918 ]
  [-0.00869396  0.20611385 -0.00294764]]

 [[ 0.0069576   0.00159203 -0.0048526 ]
  [-0.19484455  0.17827195 -0.20234439]
  [-0.0068081  -0.13903305  0.01452574]
  [-0.00102891 -0.00572755 -0.0004675 ]]

 [[-0.1409108  -0.14256887 -0.05904541]
  [-0.0703181  -0.06855838 -0.15717525]
  [-0.13787169 -0.00664876 -0.01248768]
  [-0.11893214  0.1937232  -0.12073184]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,2,0.43343088449658673,0.9066666666666666,0.92,"[[[ 0.04817376 -0.15500947  0.0294631 ]
  [-0.03479738  0.02142274 -0.04805475]
  [ 0.00951743  0.17747629 -0.0098597 ]
  [-0.01498462  0.1486312   0.00756189]]

 [[ 0.02473314 -0.05226213  0.0182738 ]
  [ 0.18277704 -0.27153282  0.187794  ]
  [-0.0291809  -0.17910966  0.04301133]
  [-0.00374726 -0.08091861 -0.00814591]]

 [[-0.00493622 -0.20468144 -0.00425604]
  [ 0.03157027 -0.21436964 -0.0034022 ]
  [ 0.07845474 -0.2114514   0.07515432]
  [-0.15297206  0.16182179 -0.12866062]]

 [[-0.01423829 -0.01235929 -0.00423897]
  [-0.02532805  0.23872262  0.00065774]
  [ 0.01344364 -0.14996278  0.00829874]
  [-0.00892701  0.25036322  0.00075296]]

 [[-0.08032111 -0.09696739 -0.05906199]
  [-0.1789993   0.1928998  -0.18640785]
  [-0.02563205 -0.15083098 -0.00209207]
  [-0.02074789 -0.06122613 -0.01680169]]

 [[-0.13838178 -0.12250926 -0.0564587 ]
  [-0.094239   -0.07414497 -0.16172816]
  [-0.13538015  0.08171894 -0.01022904]
  [-0.09825523  0.10320151 -0.12888115]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,3,0.47011106288162535,0.8533333333333334,0.84,"[[[ 0.11154233 -0.16239374  0.08923574]
  [-0.06221806 -0.00085583 -0.07753697]
  [-0.01625749  0.1405186  -0.05542103]
  [ 0.01795564  0.10245339  0.04141626]]

 [[ 0.07161762 -0.09377841  0.06602131]
  [ 0.26651643 -0.31704387  0.27101625]
  [ 0.00660913 -0.15257456  0.01737049]
  [-0.06119201 -0.11262907 -0.06561386]]

 [[-0.04928307 -0.27318994 -0.04646372]
  [ 0.06388353 -0.15709441  0.02402694]
  [ 0.17270083 -0.20489912  0.16908029]
  [-0.2408234   0.12290634 -0.2182514 ]]

 [[-0.09106768  0.04915676 -0.07810794]
  [-0.08325413  0.22408042 -0.04506386]
  [ 0.03069982 -0.14700057  0.01842529]
  [-0.09017268  0.28092162 -0.08145312]]

 [[-0.10069705 -0.0367607  -0.10532832]
  [-0.22291863  0.19268878 -0.17843387]
  [-0.10221051 -0.12586264 -0.05883742]
  [-0.07213373 -0.10621995 -0.05515593]]

 [[-0.12926286 -0.0916804  -0.03294853]
  [-0.11715214 -0.07775306 -0.1768259 ]
  [-0.16922121  0.14385844 -0.03107373]
  [-0.06533875  0.02146588 -0.13514193]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,4,0.7324929250711425,0.6933333333333334,0.68,"[[[ 0.17992379 -0.17113371  0.15606357]
  [-0.1065196  -0.02920929 -0.12398001]
  [-0.00584334  0.11821705 -0.04272492]
  [ 0.01811885  0.06889937  0.04114273]]

 [[ 0.11525208 -0.08117892  0.11090609]
  [ 0.30066013 -0.33198641  0.30017094]
  [-0.0657831  -0.11739794 -0.06746204]
  [-0.01041921 -0.10693872 -0.00829576]]

 [[-0.07472079 -0.18398885 -0.07276816]
  [ 0.03145014 -0.18990907 -0.00052996]
  [ 0.1812983  -0.17360519  0.18079277]
  [-0.30957787  0.10776782 -0.29269805]]

 [[-0.18134072  0.06028253 -0.16833832]
  [-0.11036537  0.16481951 -0.07593939]
  [ 0.05713111 -0.09204798  0.03926832]
  [-0.13377931  0.30307955 -0.12154534]]

 [[-0.19353707  0.0507114  -0.18643861]
  [-0.29388837  0.1789178  -0.22704974]
  [-0.11836704 -0.13051446 -0.06618603]
  [-0.10200204 -0.04398527 -0.0761506 ]]

 [[-0.1449145  -0.11042163 -0.02476978]
  [-0.19517477 -0.02089577 -0.21777883]
  [-0.18974222  0.18190353 -0.02713123]
  [-0.03840549  0.10146468 -0.11231803]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,5,0.43101453716982013,0.88,0.8,"[[[ 0.19496208 -0.12583417  0.15964582]
  [-0.13640266  0.04996949 -0.15645961]
  [ 0.05734637  0.19111482  0.02918748]
  [-0.00681439  0.11324695  0.01873167]]

 [[ 0.06216995 -0.11607393  0.05757447]
  [ 0.35226962 -0.40433262  0.35236668]
  [-0.0009253  -0.17592434  0.00778498]
  [-0.00462797 -0.07537635 -0.0055412 ]]

 [[-0.06340198 -0.1140268  -0.05760624]
  [-0.03409571 -0.1500119  -0.06111606]
  [ 0.15180983 -0.25605119  0.1389845 ]
  [-0.2736784   0.11722142 -0.24980876]]

 [[-0.08622096  0.0860971  -0.07358507]
  [-0.0832994   0.2125116  -0.07113309]
  [ 0.08983408 -0.17929666  0.0782814 ]
  [-0.04950747  0.32455142 -0.0370138 ]]

 [[-0.15405609 -0.0385154  -0.15369798]
  [-0.1980701   0.22092092 -0.14048472]
  [-0.05990821 -0.13214412 -0.0291522 ]
  [-0.03860757 -0.01208205 -0.02086932]]

 [[-0.235997   -0.09362334 -0.01006675]
  [-0.17183447  0.01390631 -0.21689558]
  [-0.1195231   0.0966423  -0.02792234]
  [-0.09431534  0.01080306 -0.07632157]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,6,0.5184994130262007,0.84,0.8,"[[[ 0.1701323  -0.13952205  0.13727082]
  [-0.1061707   0.02350845 -0.12500512]
  [ 0.05756203  0.16796397  0.01887494]
  [-0.01226288  0.089664    0.01023256]]

 [[ 0.03881256 -0.11372399  0.03358737]
  [ 0.35288379 -0.40001639  0.3574697 ]
  [ 0.06711283 -0.15403911  0.05811086]
  [-0.04073711 -0.06934888 -0.04107718]]

 [[-0.07081734 -0.17303876 -0.06395974]
  [-0.02622502 -0.12634157 -0.05315868]
  [ 0.19794856 -0.22985214  0.1884549 ]
  [-0.31906212  0.09512265 -0.2931627 ]]

 [[-0.09522581  0.09269491 -0.08455337]
  [-0.10550017  0.21813725 -0.07791881]
  [ 0.04934471 -0.13837805  0.0357289 ]
  [-0.07631636  0.33023196 -0.06581075]]

 [[-0.13372375 -0.00703997 -0.13955623]
  [-0.2157197   0.18775688 -0.13323702]
  [-0.08018763 -0.11806613 -0.03751952]
  [-0.04045396 -0.09770909 -0.02128393]]

 [[-0.21650583 -0.0827024  -0.00396094]
  [-0.15985269 -0.01814252 -0.21023559]
  [-0.12641468  0.11868253 -0.01900679]
  [-0.09475669  0.02281716 -0.08226768]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,7,0.5151397099826268,0.84,0.8,"[[[ 0.17337518 -0.13472204  0.13834305]
  [-0.1191006   0.02680186 -0.1381872 ]
  [ 0.04563112  0.17417962  0.01339245]
  [-0.00129642  0.09037977  0.02170229]]

 [[ 0.04072279 -0.11082646  0.03470016]
  [ 0.34698619 -0.39014404  0.35357987]
  [ 0.03793595 -0.15497082  0.0304427 ]
  [-0.02673381 -0.06902219 -0.02863032]]

 [[-0.07138183 -0.17619485 -0.06616281]
  [-0.02581634 -0.11831269 -0.05485178]
  [ 0.20279851 -0.21240656  0.19534079]
  [-0.32003628  0.09519339 -0.29446256]]

 [[-0.09761659  0.08485504 -0.08570588]
  [-0.10594751  0.21769188 -0.07704388]
  [ 0.04890311 -0.1330973   0.03794786]
  [-0.07700652  0.33493145 -0.06683102]]

 [[-0.13624035 -0.00411633 -0.14189749]
  [-0.21587105  0.18728696 -0.12921767]
  [-0.08147745 -0.11598568 -0.04036455]
  [-0.04260799 -0.10370191 -0.02484197]]

 [[-0.21311613 -0.08686771 -0.00190024]
  [-0.16301475 -0.01701588 -0.21124653]
  [-0.12583426  0.11443307 -0.02011927]
  [-0.09506024  0.02839252 -0.08064953]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,8,0.561974669519945,0.8266666666666667,0.72,"[[[ 0.18641922 -0.12615856  0.15281862]
  [-0.12269505  0.01588505 -0.14195499]
  [ 0.04836884  0.16113673  0.0158858 ]
  [-0.00921837  0.06608226  0.01314997]]

 [[ 0.03918363 -0.11017264  0.03342911]
  [ 0.35351266 -0.39805928  0.36679371]
  [ 0.04162518 -0.14394361  0.03364386]
  [-0.0218731  -0.07184988 -0.02361811]]

 [[-0.07593855 -0.19653538 -0.06991939]
  [-0.02605429 -0.12003176 -0.05387085]
  [ 0.21439151 -0.20392498  0.208402  ]
  [-0.3392961   0.07827605 -0.31382277]]

 [[-0.10337474  0.09105269 -0.09258139]
  [-0.11545038  0.21195155 -0.0824921 ]
  [ 0.0409716  -0.10318079  0.02951055]
  [-0.08276839  0.34008472 -0.07358419]]

 [[-0.14309924  0.00308654 -0.14839602]
  [-0.22175693  0.18715462 -0.13134228]
  [-0.08773886 -0.11078306 -0.04004502]
  [-0.05133492 -0.10904924 -0.03373024]]

 [[-0.21367552 -0.08700074 -0.00691516]
  [-0.17595493 -0.01092736 -0.21819793]
  [-0.12444004  0.12132239 -0.01515381]
  [-0.08921573  0.03886018 -0.07813109]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adagrad,StronglyEntangled,iris,0,9,0.5822228413589822,0.8133333333333334,0.72,"[[[ 0.19689379 -0.10332001  0.1625808 ]
  [-0.13636805  0.02446804 -0.15602134]
  [ 0.03739813  0.17475756  0.006664  ]
  [-0.0189357   0.04718052  0.00297972]]

 [[ 0.03310216 -0.10895524  0.0276293 ]
  [ 0.37206928 -0.41034559  0.39000683]
  [ 0.0343054  -0.13843822  0.02678571]
  [-0.02870812 -0.03274717 -0.03209813]]

 [[-0.08708575 -0.19193756 -0.07983733]
  [-0.02686773 -0.120867   -0.05404902]
  [ 0.21794798 -0.1917898   0.21422536]
  [-0.36076017  0.06805024 -0.33057297]]

 [[-0.10003068  0.0926919  -0.08986008]
  [-0.12398336  0.21189723 -0.08930496]
  [ 0.04241096 -0.08717938  0.03084751]
  [-0.08115576  0.34620305 -0.07399646]]

 [[-0.1519105  -0.00171601 -0.15644096]
  [-0.21858614  0.19231362 -0.1349924 ]
  [-0.0887351  -0.11344931 -0.04031524]
  [-0.04391559 -0.11393725 -0.0226183 ]]

 [[-0.2190882  -0.08788305 -0.00556098]
  [-0.19596671  0.00568525 -0.23074781]
  [-0.12219147  0.13072849 -0.0141544 ]
  [-0.09102818  0.04971643 -0.07722376]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
