optimizer,circuit,dataset,iteration,epoch,cost,train_acc,test_acc,trained_weights,untrained_weights,shape
adam,StronglyEntangled,iris,2,48,0.569172244111505,0.8533333333333334,0.68,"[[[-0.1186756  -0.21377327 -0.0479875 ]
  [ 0.07416628  0.41507325 -0.14184541]
  [-0.12220233  0.51946385 -0.02554811]
  [-0.35860819 -0.04180828 -0.32573224]]

 [[ 0.48342389 -0.75990002  0.55092979]
  [-1.00023738 -1.34080286 -1.51035604]
  [ 0.28785175 -0.17367381 -0.04521533]
  [ 0.23288653 -0.22018133  0.07841876]]

 [[ 0.04951878 -0.05946539  0.17290599]
  [-0.09043491  0.2113242  -0.28466244]
  [ 0.13121926  0.22127911  0.05195873]
  [ 0.79833803  0.08791108  0.18567531]]

 [[-0.54005933  0.03923001 -1.13619121]
  [ 0.10567257  0.50271879  0.36323484]
  [-0.6721641  -0.13675674 -0.96734653]
  [-0.91276727  1.32116574  0.20881834]]

 [[ 0.20018346 -0.48894821 -0.04869156]
  [-0.38296197  0.02836299 -0.13782883]
  [ 0.44700137 -0.01834614  0.29072462]
  [-0.39033898  0.09578933 -0.4626107 ]]

 [[-0.28796359  0.1498622   0.36669032]
  [-0.41348215 -0.07087465 -0.32093335]
  [-2.18775892  0.25484504 -1.29193343]
  [ 0.67586603 -0.13050913 -0.04870424]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,49,0.5641240750696542,0.8533333333333334,0.72,"[[[-0.10379014 -0.23730523 -0.03201842]
  [ 0.08621785  0.45956805 -0.11784835]
  [-0.11777114  0.50992058 -0.01488594]
  [-0.35000674 -0.05295974 -0.31802335]]

 [[ 0.46198001 -0.74213951  0.5659043 ]
  [-0.97870834 -1.34933882 -1.50430898]
  [ 0.27323793 -0.1518392  -0.05847528]
  [ 0.25105865 -0.22103873  0.10081817]]

 [[ 0.06005216 -0.04150347  0.18817445]
  [-0.06199406  0.19499199 -0.25171897]
  [ 0.17265186  0.21900521  0.08731762]
  [ 0.80841972  0.08099973  0.19221806]]

 [[-0.53242799  0.02265934 -1.13552214]
  [ 0.1111609   0.5252715   0.36869329]
  [-0.665105   -0.11441612 -0.96177056]
  [-0.9330316   1.34052417  0.22310818]]

 [[ 0.21234551 -0.47535839 -0.03153017]
  [-0.36441421  0.03796826 -0.11145243]
  [ 0.4310896  -0.01406788  0.27792404]
  [-0.37391209  0.08292469 -0.45411313]]

 [[-0.27175292  0.14067546  0.38537855]
  [-0.40235411 -0.05630789 -0.31619404]
  [-2.16332149  0.27334115 -1.26389616]
  [ 0.68410561 -0.14103595 -0.04225039]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,50,0.5647769825919784,0.8533333333333334,0.72,"[[[-0.08455007 -0.25259342 -0.01162792]
  [ 0.08393554  0.49931813 -0.1088303 ]
  [-0.11553188  0.50207112 -0.00257887]
  [-0.33928191 -0.06496074 -0.3079568 ]]

 [[ 0.4426615  -0.72369791  0.57595891]
  [-0.96040635 -1.34890222 -1.50167877]
  [ 0.25862017 -0.12445541 -0.07346625]
  [ 0.27234944 -0.22161705  0.12442786]]

 [[ 0.06666837 -0.02451118  0.19860556]
  [-0.03702275  0.18211192 -0.22190734]
  [ 0.20559949  0.21254042  0.11620776]
  [ 0.81853463  0.07085381  0.20044185]]

 [[-0.52948172  0.01073376 -1.13930381]
  [ 0.10901399  0.54477738  0.37119351]
  [-0.65760813 -0.09366667 -0.95645879]
  [-0.95145553  1.36521624  0.23386252]]

 [[ 0.22008506 -0.45649693 -0.01690852]
  [-0.35460146  0.05264129 -0.09461679]
  [ 0.42489814 -0.01537582  0.27499566]
  [-0.35879207  0.07803648 -0.44750593]]

 [[-0.25709706  0.13650591  0.40296365]
  [-0.39233425 -0.04328181 -0.31396809]
  [-2.15335745  0.28916433 -1.24513951]
  [ 0.68900085 -0.14704695 -0.04382628]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,51,0.46718278523983436,0.88,0.8,"[[[-6.37659269e-02 -2.67023520e-01  5.56165112e-03]
  [ 8.17530402e-02  5.46997990e-01 -8.24123218e-02]
  [-8.27046805e-02  5.10284467e-01  3.16901972e-02]
  [-2.97742963e-01 -6.39112840e-02 -2.67365788e-01]]

 [[ 4.26606324e-01 -6.98579366e-01  5.68219142e-01]
  [-9.22009974e-01 -1.33718677e+00 -1.48631816e+00]
  [ 2.49486499e-01 -1.09594065e-01 -8.22260076e-02]
  [ 3.13357668e-01 -2.35365559e-01  1.71776361e-01]]

 [[ 8.48673946e-02 -1.77824715e-02  2.20909773e-01]
  [-1.69044220e-02  1.53077569e-01 -1.92656461e-01]
  [ 2.61193225e-01  2.28959060e-01  1.70390380e-01]
  [ 8.12389186e-01  8.27749914e-02  1.98587239e-01]]

 [[-5.34535818e-01  1.76429316e-02 -1.15064430e+00]
  [ 1.28243155e-01  5.49283501e-01  3.97187245e-01]
  [-6.38875220e-01 -8.97597142e-02 -9.39186162e-01]
  [-9.59307909e-01  1.36667931e+00  2.58479614e-01]]

 [[ 2.20015357e-01 -4.41916999e-01 -6.27667554e-04]
  [-3.61899303e-01  5.54343443e-02 -9.76119414e-02]
  [ 4.28928480e-01 -1.06887417e-02  2.81684313e-01]
  [-3.60682718e-01  7.21168023e-02 -4.61064855e-01]]

 [[-2.53505187e-01  1.29750178e-01  4.31372252e-01]
  [-3.84616062e-01 -2.26368524e-02 -3.20954240e-01]
  [-2.11170298e+00  2.79966135e-01 -1.18983292e+00]
  [ 6.99871940e-01 -1.30710907e-01 -3.51398521e-02]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,52,0.42681354971748126,0.88,0.84,"[[[-0.04405029 -0.27217041  0.02238995]
  [ 0.06843751  0.58704496 -0.06822857]
  [-0.04956982  0.51776899  0.06554492]
  [-0.25427618 -0.06569822 -0.22494831]]

 [[ 0.41505155 -0.67317633  0.55463895]
  [-0.89139316 -1.31602428 -1.47519177]
  [ 0.2355851  -0.08738222 -0.09727152]
  [ 0.35303075 -0.24714476  0.2173987 ]]

 [[ 0.10031933 -0.01305869  0.23996945]
  [-0.00528768  0.12864983 -0.17299753]
  [ 0.30991484  0.24106579  0.21893399]
  [ 0.80645049  0.0964413   0.19820051]]

 [[-0.54183766  0.02768484 -1.16399362]
  [ 0.14254285  0.55301702  0.42200035]
  [-0.62031382 -0.088149   -0.92213862]
  [-0.96337156  1.36852017  0.27479168]]

 [[ 0.21380949 -0.42459864  0.00980781]
  [-0.37667628  0.05677227 -0.10941145]
  [ 0.44532981 -0.01051379  0.30080349]
  [-0.36425903  0.07241681 -0.47646131]]

 [[-0.25064253  0.1290357   0.45818965]
  [-0.37837618 -0.00443873 -0.32882676]
  [-2.08605133  0.26602355 -1.14384483]
  [ 0.70924997 -0.10703591 -0.03253582]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,53,0.40499414904108827,0.9066666666666666,0.88,"[[[-0.03059373 -0.28534229  0.02890609]
  [ 0.0714455   0.62179136 -0.03486101]
  [-0.01801766  0.52873223  0.09512844]
  [-0.21447025 -0.06007909 -0.18628606]]

 [[ 0.398356   -0.64552994  0.53165829]
  [-0.86237212 -1.31390938 -1.46190251]
  [ 0.23030736 -0.07609295 -0.10366762]
  [ 0.38827927 -0.2695293   0.26414777]]

 [[ 0.11620379 -0.0171691   0.25932123]
  [ 0.01005152  0.09196601 -0.15049313]
  [ 0.36655467  0.26136116  0.27571859]
  [ 0.79861775  0.11667487  0.19827416]]

 [[-0.54460947  0.04341225 -1.17210529]
  [ 0.15814205  0.55499238  0.44967232]
  [-0.6018405  -0.09569157 -0.90433924]
  [-0.96420403  1.35457949  0.29598238]]

 [[ 0.20127344 -0.41678504  0.01748492]
  [-0.39224367  0.05020097 -0.12403024]
  [ 0.45907509  0.00692525  0.31671331]
  [-0.36625341  0.0657332  -0.49001397]]

 [[-0.25473134  0.11782165  0.48326415]
  [-0.38204177  0.02029485 -0.34427092]
  [-2.04556678  0.24378526 -1.08717105]
  [ 0.72590747 -0.08756382 -0.01990549]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,54,0.4040974699455179,0.9466666666666667,0.92,"[[[-2.18942700e-02 -2.96808282e-01  3.06595219e-02]
  [ 8.29873155e-02  6.25036640e-01 -4.76447859e-04]
  [ 4.98640891e-03  5.41832600e-01  1.14164312e-01]
  [-1.91458886e-01 -5.32260413e-02 -1.64953756e-01]]

 [[ 3.95262842e-01 -6.14549864e-01  5.06712424e-01]
  [-8.43310450e-01 -1.31700415e+00 -1.44831549e+00]
  [ 2.18824547e-01 -4.86856227e-02 -1.16209149e-01]
  [ 4.14248682e-01 -2.96434754e-01  2.98750657e-01]]

 [[ 1.19806276e-01 -2.41056903e-02  2.65455788e-01]
  [ 2.69417586e-02  5.42559238e-02 -1.27252456e-01]
  [ 4.14074856e-01  2.75014369e-01  3.27968021e-01]
  [ 7.88319311e-01  1.31715205e-01  1.99547596e-01]]

 [[-5.29580051e-01  7.02686947e-02 -1.16171198e+00]
  [ 1.59980448e-01  5.47354020e-01  4.73147561e-01]
  [-5.92434273e-01 -1.08128886e-01 -8.95376960e-01]
  [-9.63166315e-01  1.34506386e+00  3.11311852e-01]]

 [[ 1.74408227e-01 -4.14824372e-01  1.73899745e-02]
  [-4.00097538e-01  5.15871165e-02 -1.33779145e-01]
  [ 4.95198667e-01  2.30486402e-02  3.55300320e-01]
  [-3.62034771e-01  5.94367721e-02 -4.97037691e-01]]

 [[-2.64636077e-01  1.03207704e-01  5.03064044e-01]
  [-3.99677315e-01  4.52289919e-02 -3.71177036e-01]
  [-2.00187181e+00  2.16077127e-01 -1.03259529e+00]
  [ 7.43035538e-01 -6.93480766e-02 -7.73700908e-03]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,55,0.4272606000511251,0.92,0.88,"[[[-0.01907261 -0.310449    0.02671849]
  [ 0.10509229  0.60561206  0.03961233]
  [ 0.01713423  0.55400744  0.11970994]
  [-0.17957917 -0.04646197 -0.1550789 ]]

 [[ 0.40134202 -0.58554283  0.47904856]
  [-0.83669872 -1.32662789 -1.43372338]
  [ 0.2054972  -0.01272751 -0.1302988 ]
  [ 0.42486216 -0.32668089  0.31818008]]

 [[ 0.11496205 -0.03120921  0.26261144]
  [ 0.04411901  0.01520568 -0.10461983]
  [ 0.45504005  0.28716727  0.37699303]
  [ 0.78176001  0.1441409   0.20651129]]

 [[-0.50448366  0.10050116 -1.14179405]
  [ 0.15427933  0.5356624   0.49312827]
  [-0.58898635 -0.12256042 -0.89246131]
  [-0.95916377  1.33778641  0.31526924]]

 [[ 0.13894593 -0.41788966  0.01225057]
  [-0.40272975  0.05722786 -0.14055442]
  [ 0.54329398  0.03974289  0.40579029]
  [-0.35281784  0.05005963 -0.49869257]]

 [[-0.27758193  0.08326561  0.51764364]
  [-0.4224495   0.07078151 -0.40384068]
  [-1.96133057  0.18885387 -0.98364011]
  [ 0.75907347 -0.0544023   0.00320485]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,56,0.41934021069404764,0.92,0.88,"[[[-0.01851557 -0.30310103  0.02706132]
  [ 0.10837863  0.60583038  0.05467248]
  [ 0.03887372  0.55477224  0.12925735]
  [-0.16689176 -0.05170596 -0.14424619]]

 [[ 0.41311555 -0.57412451  0.46133363]
  [-0.84033003 -1.30585967 -1.43376703]
  [ 0.1695397   0.02821407 -0.16631032]
  [ 0.44146088 -0.33539521  0.33824265]]

 [[ 0.11728993 -0.0348793   0.26695964]
  [ 0.0422171  -0.00878408 -0.10210732]
  [ 0.47354302  0.28605571  0.39824246]
  [ 0.77559978  0.14272188  0.21213207]]

 [[-0.48551909  0.1277039  -1.12831131]
  [ 0.14570252  0.52240048  0.50590427]
  [-0.58626575 -0.12943638 -0.89226864]
  [-0.9476247   1.3352843   0.32457658]]

 [[ 0.11008428 -0.41408667  0.00248998]
  [-0.41267891  0.04986649 -0.15219865]
  [ 0.5890263   0.04285658  0.45274195]
  [-0.34508006  0.06484948 -0.50015214]]

 [[-0.28125916  0.07451786  0.53722869]
  [-0.44045398  0.09210959 -0.42620081]
  [-1.9373824   0.16249109 -0.94423731]
  [ 0.76692943 -0.03756008  0.00258348]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,57,0.39974837998501017,0.9466666666666667,0.88,"[[[-0.02358507 -0.29635318  0.02521153]
  [ 0.10003154  0.61509967  0.05540338]
  [ 0.06590112  0.54671796  0.1361096 ]
  [-0.15750289 -0.06153662 -0.13658947]]

 [[ 0.42242051 -0.57131919  0.45323636]
  [-0.85025412 -1.28143056 -1.44119996]
  [ 0.12741085  0.06928399 -0.20791468]
  [ 0.46260784 -0.32992111  0.35892238]]

 [[ 0.12320523 -0.03656196  0.27467449]
  [ 0.03626369 -0.02048833 -0.10424981]
  [ 0.47802397  0.27881807  0.40109224]
  [ 0.77563474  0.13393125  0.2223246 ]]

 [[-0.47407602  0.1468492  -1.1218174 ]
  [ 0.13141091  0.50980412  0.51458259]
  [-0.58539106 -0.13088556 -0.89506938]
  [-0.93243354  1.33424737  0.33837815]]

 [[ 0.08504241 -0.40314292 -0.00760702]
  [-0.42471116  0.03728451 -0.1654974 ]
  [ 0.62833954  0.04229034  0.49266807]
  [-0.33728446  0.09174746 -0.50078059]]

 [[-0.28082303  0.06613597  0.55253951]
  [-0.45497917  0.11099954 -0.44314298]
  [-1.92283604  0.13370815 -0.91072838]
  [ 0.77109662 -0.01999472 -0.00389225]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
adam,StronglyEntangled,iris,2,58,0.39164101450000716,0.9466666666666667,0.88,"[[[-0.03705314 -0.27724341  0.01572566]
  [ 0.10090439  0.62042366  0.05926251]
  [ 0.09239657  0.5383527   0.14260536]
  [-0.14549813 -0.07137869 -0.12666872]]

 [[ 0.43607313 -0.57191309  0.44045721]
  [-0.85855449 -1.25981866 -1.44560898]
  [ 0.09376907  0.10508551 -0.24145996]
  [ 0.46645185 -0.3233484   0.36492335]]

 [[ 0.12667863 -0.04134449  0.28006044]
  [ 0.02083121 -0.03815203 -0.11642634]
  [ 0.47920608  0.27269665  0.40209844]
  [ 0.77809461  0.12883414  0.23640125]]

 [[-0.45462971  0.17838755 -1.10718328]
  [ 0.11984408  0.49645435  0.52423605]
  [-0.59122278 -0.13374931 -0.90343636]
  [-0.90658221  1.33494454  0.35538479]]

 [[ 0.05512564 -0.39929515 -0.01622808]
  [-0.4304763   0.02099274 -0.17313907]
  [ 0.6664855   0.0506915   0.53070867]
  [-0.32674993  0.11928957 -0.49706681]]

 [[-0.2795893   0.05859416  0.56813838]
  [-0.47110986  0.12901488 -0.46111135]
  [-1.90604     0.11236578 -0.87943202]
  [ 0.77764269 -0.01198735 -0.00680208]]]","[[[ 0.00100502 -0.00662353 -0.00095017]
  [ 0.00049526 -0.00214219 -0.00819332]
  [ 0.0124021   0.002063   -0.00555104]
  [-0.02230282 -0.0006393   0.00111637]]

 [[ 0.0188018   0.01050063  0.01194177]
  [-0.0111029  -0.01501931  0.00198556]
  [ 0.01197301 -0.0045914  -0.00263596]
  [ 0.00105604 -0.00180077  0.00065569]]

 [[-0.00139176 -0.01820108  0.0036985 ]
  [ 0.00418236 -0.01264891  0.01284845]
  [ 0.00301877  0.0050059   0.00743543]
  [ 0.00281304  0.00938707  0.00797619]]

 [[-0.01415855 -0.0015054  -0.00303655]
  [-0.01969007  0.00576865  0.00917203]
  [ 0.00619123  0.00662666 -0.0001976 ]
  [-0.00483278  0.00628319  0.0009113 ]]

 [[ 0.01151816  0.00432207  0.00053022]
  [-0.00115625  0.00244792 -0.00876523]
  [-0.00456654  0.00017157  0.01676902]
  [-0.00300467 -0.00182078 -0.0023506 ]]

 [[-0.00279789  0.01190291  0.01100736]
  [-0.00106662 -0.0091556  -0.00472439]
  [-0.01120824 -0.00895606  0.00702164]
  [ 0.00089625  0.00434174 -0.00293498]]]","(100, 4)"
