optimizer,circuit,dataset,iteration,epoch,cost,train_acc,test_acc,trained_weights,untrained_weights,shape
adam,HardwareEfficient,iris,0,0,1.0672063092056667,0.52,0.48,"[[[ 8.86927856e-02 -1.58533352e-02 -4.52286644e-03]
  [-9.86556772e-02  7.99362081e-03 -7.85666985e-03]
  [-8.40181703e-02 -7.78403216e-03 -2.31533093e-03]
  [ 1.56468223e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.14393458e-01 -8.66990933e-03 -7.61984692e-03]
  [-1.02498313e-01  1.46641444e-02 -9.49367196e-03]
  [-9.12893999e-02 -1.21936933e-02 -5.22352282e-03]
  [ 3.96155062e-03  2.57224085e-03 -9.00487434e-03]]

 [[ 9.57937271e-02 -4.85650677e-03  8.62843422e-04]
  [-1.14141694e-01 -9.88482083e-03  1.22729234e-02]
  [ 8.88662332e-02 -1.26927797e-02 -1.27975216e-02]
  [ 2.55539793e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.01863583e-01  8.17739443e-03 -1.18396740e-02]
  [-9.68614588e-02  1.36925051e-02 -2.30123290e-05]
  [ 1.03872625e-01  1.75948554e-02  7.05857316e-03]
  [ 4.30644305e-03  1.91083655e-02 -8.76380559e-03]]

 [[ 9.00950415e-02 -1.03794823e-02 -3.49703768e-03]
  [-8.31228475e-02  4.84065739e-03  1.74471981e-03]
  [-1.03009935e-01  5.89788272e-03  1.06466033e-02]
  [ 1.65161065e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.14290154e-01 -7.99089159e-03 -3.89259749e-03]
  [-1.16303860e-01 -3.15199521e-02  8.24745264e-03]
  [-7.13456252e-02  3.68958510e-04 -1.14973824e-03]
  [-8.94085148e-04 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,1,0.7558271301260778,0.76,0.68,"[[[ 1.81324668e-01 -1.58533352e-02 -4.52286644e-03]
  [-2.63899104e-02  7.99362081e-03 -7.85666985e-03]
  [-1.58265710e-01 -7.78403216e-03 -2.31533093e-03]
  [ 8.98924323e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 2.05493579e-01 -8.66990933e-03 -7.61984692e-03]
  [-3.01742257e-02  1.46641444e-02 -9.49367196e-03]
  [-1.65542838e-01 -1.21936933e-02 -5.22352282e-03]
  [-7.02834392e-02  2.57224085e-03 -9.00487434e-03]]

 [[ 1.80538762e-01 -4.85650677e-03  8.62843422e-04]
  [-4.13555897e-02 -9.88482083e-03  1.22729234e-02]
  [ 1.46339092e-02 -1.26927797e-02 -1.27975216e-02]
  [-7.16897527e-02  3.04352905e-04 -1.28353250e-02]]

 [[ 1.79304651e-01  8.17739443e-03 -1.18396740e-02]
  [-2.50948671e-02  1.36925051e-02 -2.30123290e-05]
  [ 1.78130805e-01  1.75948554e-02  7.05857316e-03]
  [-6.53089827e-02  1.91083655e-02 -8.76380559e-03]]

 [[ 1.56659247e-01 -1.03794823e-02 -3.49703768e-03]
  [-1.93516396e-02  4.84065739e-03  1.74471981e-03]
  [-2.88266065e-02  5.89788272e-03  1.06466033e-02]
  [ 9.07566836e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.84516180e-01 -7.99089159e-03 -3.89259749e-03]
  [-5.12320864e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.70980246e-03  3.68958510e-04 -1.14973824e-03]
  [ 7.32189367e-02 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,2,0.8960318170695342,0.6533333333333333,0.64,"[[[ 2.59261897e-01 -1.58533352e-02 -4.52286644e-03]
  [ 5.80942210e-02  7.99362081e-03 -7.85666985e-03]
  [-2.43934334e-01 -7.78403216e-03 -2.31533093e-03]
  [ 1.47339599e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 2.83981846e-01 -8.66990933e-03 -7.61984692e-03]
  [ 4.57694333e-02  1.46641444e-02 -9.49367196e-03]
  [-2.36780417e-01 -1.21936933e-02 -5.22352282e-03]
  [-7.47860446e-02  2.57224085e-03 -9.00487434e-03]]

 [[ 2.55587252e-01 -4.85650677e-03  8.62843422e-04]
  [ 3.02111916e-02 -9.88482083e-03  1.22729234e-02]
  [-5.46798199e-02 -1.26927797e-02 -1.27975216e-02]
  [-1.57364280e-01  3.04352905e-04 -1.28353250e-02]]

 [[ 2.55471193e-01  8.17739443e-03 -1.18396740e-02]
  [ 4.88732328e-02  1.36925051e-02 -2.30123290e-05]
  [ 1.78956547e-01  1.75948554e-02  7.05857316e-03]
  [-1.28914701e-01  1.91083655e-02 -8.76380559e-03]]

 [[ 2.29869498e-01 -1.03794823e-02 -3.49703768e-03]
  [ 4.80156145e-02  4.84065739e-03  1.74471981e-03]
  [-1.62871548e-02  5.89788272e-03  1.06466033e-02]
  [ 1.52559666e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 2.58466376e-01 -7.99089159e-03 -3.89259749e-03]
  [ 1.68957974e-02 -3.15199521e-02  8.24745264e-03]
  [ 6.37197619e-02  3.68958510e-04 -1.14973824e-03]
  [ 1.24914516e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,3,0.8981658247237925,0.6266666666666667,0.68,"[[[ 3.24196570e-01 -1.58533352e-02 -4.52286644e-03]
  [ 1.45505939e-01  7.99362081e-03 -7.85666985e-03]
  [-2.96899126e-01 -7.78403216e-03 -2.31533093e-03]
  [ 1.74701015e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 3.54422304e-01 -8.66990933e-03 -7.61984692e-03]
  [ 1.08560441e-01  1.46641444e-02 -9.49367196e-03]
  [-2.78185366e-01 -1.21936933e-02 -5.22352282e-03]
  [-6.71049037e-02  2.57224085e-03 -9.00487434e-03]]

 [[ 3.16413617e-01 -4.85650677e-03  8.62843422e-04]
  [ 9.57126162e-02 -9.88482083e-03  1.22729234e-02]
  [-8.91332844e-02 -1.26927797e-02 -1.27975216e-02]
  [-1.81473059e-01  3.04352905e-04 -1.28353250e-02]]

 [[ 3.19607076e-01  8.17739443e-03 -1.18396740e-02]
  [ 1.25762629e-01  1.36925051e-02 -2.30123290e-05]
  [ 2.17383777e-01  1.75948554e-02  7.05857316e-03]
  [-1.41667370e-01  1.91083655e-02 -8.76380559e-03]]

 [[ 2.96296686e-01 -1.03794823e-02 -3.49703768e-03]
  [ 1.17948591e-01  4.84065739e-03  1.74471981e-03]
  [ 4.10318302e-02  5.89788272e-03  1.06466033e-02]
  [ 2.00471403e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 3.17141132e-01 -7.99089159e-03 -3.89259749e-03]
  [ 8.25960301e-02 -3.15199521e-02  8.24745264e-03]
  [ 1.38762338e-01  3.68958510e-04 -1.14973824e-03]
  [ 1.60227842e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,4,0.8731749630715817,0.68,0.68,"[[[ 3.76559733e-01 -1.58533352e-02 -4.52286644e-03]
  [ 2.37068999e-01  7.99362081e-03 -7.85666985e-03]
  [-3.44517557e-01 -7.78403216e-03 -2.31533093e-03]
  [ 2.20246648e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 4.07902677e-01 -8.66990933e-03 -7.61984692e-03]
  [ 1.81571435e-01  1.46641444e-02 -9.49367196e-03]
  [-2.91280723e-01 -1.21936933e-02 -5.22352282e-03]
  [-1.43757774e-02  2.57224085e-03 -9.00487434e-03]]

 [[ 3.66731570e-01 -4.85650677e-03  8.62843422e-04]
  [ 1.52604200e-01 -9.88482083e-03  1.22729234e-02]
  [-1.26408732e-01 -1.26927797e-02 -1.27975216e-02]
  [-1.50130739e-01  3.04352905e-04 -1.28353250e-02]]

 [[ 3.72350437e-01  8.17739443e-03 -1.18396740e-02]
  [ 1.99869413e-01  1.36925051e-02 -2.30123290e-05]
  [ 1.93752437e-01  1.75948554e-02  7.05857316e-03]
  [-9.36467528e-02  1.91083655e-02 -8.76380559e-03]]

 [[ 3.44846388e-01 -1.03794823e-02 -3.49703768e-03]
  [ 1.95848772e-01  4.84065739e-03  1.74471981e-03]
  [ 8.40153442e-02  5.89788272e-03  1.06466033e-02]
  [ 2.62542286e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 3.63847444e-01 -7.99089159e-03 -3.89259749e-03]
  [ 1.53776465e-01 -3.15199521e-02  8.24745264e-03]
  [ 2.21948871e-01  3.68958510e-04 -1.14973824e-03]
  [ 2.16369501e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,5,1.0308829720535022,0.5333333333333333,0.6,"[[[ 4.23759035e-01 -1.58533352e-02 -4.52286644e-03]
  [ 3.08748320e-01  7.99362081e-03 -7.85666985e-03]
  [-3.97469313e-01 -7.78403216e-03 -2.31533093e-03]
  [ 1.88449057e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 4.55977198e-01 -8.66990933e-03 -7.61984692e-03]
  [ 2.34840779e-01  1.46641444e-02 -9.49367196e-03]
  [-3.12004228e-01 -1.21936933e-02 -5.22352282e-03]
  [ 4.98718415e-02  2.57224085e-03 -9.00487434e-03]]

 [[ 4.13238341e-01 -4.85650677e-03  8.62843422e-04]
  [ 1.98877994e-01 -9.88482083e-03  1.22729234e-02]
  [-1.83677198e-01 -1.26927797e-02 -1.27975216e-02]
  [-9.54496406e-02  3.04352905e-04 -1.28353250e-02]]

 [[ 4.24443127e-01  8.17739443e-03 -1.18396740e-02]
  [ 2.61303562e-01  1.36925051e-02 -2.30123290e-05]
  [ 1.38690617e-01  1.75948554e-02  7.05857316e-03]
  [-2.89354678e-02  1.91083655e-02 -8.76380559e-03]]

 [[ 3.92126461e-01 -1.03794823e-02 -3.49703768e-03]
  [ 2.53855861e-01  4.84065739e-03  1.74471981e-03]
  [ 5.73347739e-02  5.89788272e-03  1.06466033e-02]
  [ 3.34756933e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 4.04555897e-01 -7.99089159e-03 -3.89259749e-03]
  [ 2.15297566e-01 -3.15199521e-02  8.24745264e-03]
  [ 3.09932357e-01  3.68958510e-04 -1.14973824e-03]
  [ 2.85252862e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,6,0.8853158469832159,0.6666666666666666,0.72,"[[[ 4.52800650e-01 -1.58533352e-02 -4.52286644e-03]
  [ 3.61763779e-01  7.99362081e-03 -7.85666985e-03]
  [-3.74832707e-01 -7.78403216e-03 -2.31533093e-03]
  [ 2.02492855e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 4.97008628e-01 -8.66990933e-03 -7.61984692e-03]
  [ 2.89213830e-01  1.46641444e-02 -9.49367196e-03]
  [-2.69783000e-01 -1.21936933e-02 -5.22352282e-03]
  [ 1.22275290e-01  2.57224085e-03 -9.00487434e-03]]

 [[ 4.53684769e-01 -4.85650677e-03  8.62843422e-04]
  [ 2.45255089e-01 -9.88482083e-03  1.22729234e-02]
  [-1.51583025e-01 -1.26927797e-02 -1.27975216e-02]
  [-2.62810959e-02  3.04352905e-04 -1.28353250e-02]]

 [[ 4.62602820e-01  8.17739443e-03 -1.18396740e-02]
  [ 3.29737793e-01  1.36925051e-02 -2.30123290e-05]
  [ 1.12546934e-01  1.75948554e-02  7.05857316e-03]
  [ 4.37839671e-02  1.91083655e-02 -8.76380559e-03]]

 [[ 4.27202757e-01 -1.03794823e-02 -3.49703768e-03]
  [ 3.21870262e-01  4.84065739e-03  1.74471981e-03]
  [ 7.24414402e-02  5.89788272e-03  1.06466033e-02]
  [ 4.04256393e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 4.34033519e-01 -7.99089159e-03 -3.89259749e-03]
  [ 2.88513457e-01 -3.15199521e-02  8.24745264e-03]
  [ 3.96675997e-01  3.68958510e-04 -1.14973824e-03]
  [ 3.48007096e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
adam,HardwareEfficient,iris,0,7,0.8780054229274572,0.68,0.72,"[[[ 4.54976767e-01 -1.58533352e-02 -4.52286644e-03]
  [ 3.91779611e-01  7.99362081e-03 -7.85666985e-03]
  [-3.28011533e-01 -7.78403216e-03 -2.31533093e-03]
  [ 2.51351013e-01 -2.32937155e-02 -3.95483684e-03]]

 [[ 5.38148875e-01 -8.66990933e-03 -7.61984692e-03]
  [ 3.56199373e-01  1.46641444e-02 -9.49367196e-03]
  [-2.09682154e-01 -1.21936933e-02 -5.22352282e-03]
  [ 1.97262109e-01  2.57224085e-03 -9.00487434e-03]]

 [[ 5.00673187e-01 -4.85650677e-03  8.62843422e-04]
  [ 3.04601178e-01 -9.88482083e-03  1.22729234e-02]
  [-9.55087111e-02 -1.26927797e-02 -1.27975216e-02]
  [-5.94732224e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 4.77050829e-01  8.17739443e-03 -1.18396740e-02]
  [ 4.07301670e-01  1.36925051e-02 -2.30123290e-05]
  [ 1.53825759e-01  1.75948554e-02  7.05857316e-03]
  [ 7.02804594e-02  1.91083655e-02 -8.76380559e-03]]

 [[ 4.23314555e-01 -1.03794823e-02 -3.49703768e-03]
  [ 3.95685470e-01  4.84065739e-03  1.74471981e-03]
  [ 1.22686146e-01  5.89788272e-03  1.06466033e-02]
  [ 3.80589272e-01 -1.01833206e-02  1.81091867e-02]]

 [[ 4.32205270e-01 -7.99089159e-03 -3.89259749e-03]
  [ 3.66900143e-01 -3.15199521e-02  8.24745264e-03]
  [ 3.59634476e-01  3.68958510e-04 -1.14973824e-03]
  [ 3.01242789e-01 -4.74403649e-03 -3.25894744e-03]]]","[[[-1.13072033e-02 -1.58533352e-02 -4.52286644e-03]
  [ 1.34369787e-03  7.99362081e-03 -7.85666985e-03]
  [ 1.41893796e-02 -7.78403216e-03 -2.31533093e-03]
  [ 2.03254034e-02 -2.32937155e-02 -3.95483684e-03]]

 [[ 1.43934693e-02 -8.66990933e-03 -7.61984692e-03]
  [-2.49919527e-03  1.46641444e-02 -9.49367196e-03]
  [ 6.45987276e-03 -1.21936933e-02 -5.22352282e-03]
  [-3.61014686e-03  2.57224085e-03 -9.00487434e-03]]

 [[-4.20626220e-03 -4.85650677e-03  8.62843422e-04]
  [-1.41433277e-02 -9.88482083e-03  1.22729234e-02]
  [-7.62314905e-03 -1.26927797e-02 -1.27975216e-02]
  [-4.24785343e-03  3.04352905e-04 -1.28353250e-02]]

 [[ 1.86359357e-03  8.17739443e-03 -1.18396740e-02]
  [ 3.13750539e-03  1.36925051e-02 -2.30123290e-05]
  [ 5.33620369e-03  1.75948554e-02  7.05857316e-03]
  [ 2.23771157e-04  1.91083655e-02 -8.76380559e-03]]

 [[-9.90494744e-03 -1.03794823e-02 -3.49703768e-03]
  [ 1.68764140e-02  4.84065739e-03  1.74471981e-03]
  [-4.16113794e-03  5.89788272e-03  1.06466033e-02]
  [ 1.10143000e-02 -1.01833206e-02  1.81091867e-02]]

 [[ 1.42901654e-02 -7.99089159e-03 -3.89259749e-03]
  [-1.63053065e-02 -3.15199521e-02  8.24745264e-03]
  [ 2.74477439e-02  3.68958510e-04 -1.14973824e-03]
  [-3.12801465e-03 -4.74403649e-03 -3.25894744e-03]]]","(100, 4)"
