optimizer,circuit,dataset,iteration,epoch,cost,train_acc,test_acc,trained_weights,untrained_weights,shape
nm,PairwiseCRot,iris,2,39,0.4291664184401216,0.88,0.84,"[[[ 0.64378061 -1.17797     0.39040853]
  [-0.73363197 -0.81857737 -0.41542703]
  [-0.79043822 -3.32911007 -0.67530601]
  [-1.15210555  2.23613987 -0.61836282]]

 [[ 0.50838115 -1.3541439   0.67177279]
  [ 0.40200215 -0.99665151  0.21971463]
  [-0.0906644  -3.04981954  1.17887944]
  [ 0.04568253  0.900795   -0.16046249]]

 [[ 0.98659127 -1.56696119 -1.05606913]
  [-0.58768474 -0.12228575 -1.57933588]
  [-1.09614188 -2.7437985  -2.27245707]
  [-1.38242264 -0.19713482 -1.55290697]]

 [[ 0.28311899 -1.17819666  0.80003776]
  [-1.00646643 -0.86123877  0.11605261]
  [ 1.13247673 -2.63514176  1.05381773]
  [-0.83987837 -0.43453657 -0.70438392]]

 [[-1.17342036 -0.75647915 -0.19954505]
  [ 0.34604797 -1.2816099   0.20772303]
  [-0.39532817 -3.57611095 -3.08523094]
  [-0.06189711  0.04762831 -0.23990582]]

 [[-2.1904388  -0.77503633  0.45020944]
  [-0.26754884 -0.66822996 -0.22876248]
  [-1.11663301 -2.03883228 -0.4712384 ]
  [ 0.07741866 -0.77028167 -0.40193969]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,40,0.4207422428520229,0.9066666666666666,1.0,"[[[ 0.66063976 -1.17508296  0.3940952 ]
  [-0.75015108 -0.8370535  -0.39705172]
  [-0.79786574 -3.36146087 -0.66927202]
  [-1.11380235  2.23151291 -0.6635442 ]]

 [[ 0.48499201 -1.33567425  0.72698931]
  [ 0.41286525 -1.0192235   0.23416588]
  [-0.08615628 -3.03581069  1.17092348]
  [ 0.05143529  0.90942993 -0.1452081 ]]

 [[ 1.02116548 -1.55667585 -1.0582584 ]
  [-0.58032149 -0.1064559  -1.59036363]
  [-1.11071185 -2.72512502 -2.28929723]
  [-1.35926621 -0.1955525  -1.54295429]]

 [[ 0.26750698 -1.17467992  0.79273309]
  [-1.00337655 -0.84783364  0.11702863]
  [ 1.15484118 -2.64988775  1.04293421]
  [-0.85701792 -0.42460626 -0.72196377]]

 [[-1.23705022 -0.76402356 -0.21373305]
  [ 0.34539638 -1.28984727  0.19645582]
  [-0.39070643 -3.61906235 -3.11811831]
  [-0.0411445   0.07388706 -0.22442741]]

 [[-2.21547567 -0.77336153  0.42217839]
  [-0.28592803 -0.65805556 -0.23403622]
  [-1.1571943  -2.04425214 -0.46217515]
  [ 0.08082811 -0.7578164  -0.39833676]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,41,0.5755295157920028,0.8,0.68,"[[[ 0.70688744 -1.21699559  0.40534537]
  [-0.70443944 -0.87360267 -0.36793621]
  [-0.76487603 -3.37360247 -0.69868607]
  [-1.09253588  2.2031501  -0.67320075]]

 [[ 0.49618763 -1.2644411   0.73146004]
  [ 0.43926039 -1.0698148   0.24849717]
  [-0.14589241 -2.98489908  1.22858641]
  [ 0.06842949  0.9072245  -0.09864813]]

 [[ 1.05228298 -1.58110585 -1.09630911]
  [-0.55639958 -0.10502165 -1.58327273]
  [-1.11471691 -2.70151225 -2.30518331]
  [-1.3115079  -0.14927374 -1.50839923]]

 [[ 0.24570593 -1.20265604  0.79947626]
  [-1.01380142 -0.84404321  0.10233669]
  [ 1.14800531 -2.63882167  1.04061254]
  [-0.8598897  -0.4496537  -0.72152329]]

 [[-1.24128265 -0.75615088 -0.19967443]
  [ 0.315784   -1.27736295  0.16541477]
  [-0.37848654 -3.61685494 -3.15904401]
  [ 0.00405267  0.08522048 -0.18096588]]

 [[-2.20908499 -0.75789302  0.45334861]
  [-0.30106468 -0.62449987 -0.21163638]
  [-1.15960131 -2.10149128 -0.45981437]
  [ 0.09368361 -0.75248844 -0.3946157 ]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,42,0.573722016075253,0.8266666666666667,0.76,"[[[ 0.72052539 -1.21978421  0.45748492]
  [-0.69706371 -0.89528971 -0.35681746]
  [-0.75611673 -3.40293677 -0.70960964]
  [-1.02617385  2.18441184 -0.71151846]]

 [[ 0.54541707 -1.16545119  0.79709844]
  [ 0.45617234 -1.16826022  0.25890806]
  [-0.2031118  -2.97150749  1.27753248]
  [ 0.10091649  0.90387804 -0.06089361]]

 [[ 1.07254634 -1.56849803 -1.15034997]
  [-0.54181232 -0.10301064 -1.57987135]
  [-1.10567895 -2.72564873 -2.33517717]
  [-1.27300013 -0.1218857  -1.48288919]]

 [[ 0.22372402 -1.22483076  0.76831434]
  [-1.01069493 -0.86424075  0.09997419]
  [ 1.14807972 -2.65170727  1.03752189]
  [-0.83498567 -0.44476511 -0.70177658]]

 [[-1.25030433 -0.75506019 -0.19753751]
  [ 0.33526556 -1.2392834   0.14080509]
  [-0.40561314 -3.59395588 -3.17130532]
  [ 0.03991724  0.08308298 -0.1510639 ]]

 [[-2.23491888 -0.69987399  0.44022852]
  [-0.32239594 -0.59869099 -0.22350139]
  [-1.2008636  -2.12670001 -0.45883108]
  [ 0.08700064 -0.74717783 -0.39270507]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,43,0.7701136126385962,0.48,0.56,"[[[ 0.73166062 -1.23021298  0.51254784]
  [-0.68966421 -0.89887729 -0.35165627]
  [-0.76636416 -3.41732614 -0.70926173]
  [-0.97309785  2.14281109 -0.73732376]]

 [[ 0.60616892 -1.0820305   0.87166682]
  [ 0.47642293 -1.26762014  0.26747934]
  [-0.25264318 -2.95078466  1.32038205]
  [ 0.15065017  0.88272549 -0.01907464]]

 [[ 1.10010654 -1.53855513 -1.1933127 ]
  [-0.51631395 -0.09611388 -1.56374693]
  [-1.09623113 -2.7514666  -2.36393717]
  [-1.22564331 -0.10460907 -1.44661014]]

 [[ 0.22142849 -1.23597151  0.73292655]
  [-0.99452357 -0.9005368   0.10605351]
  [ 1.14247403 -2.67623667  1.0444238 ]
  [-0.79658264 -0.43005727 -0.67158946]]

 [[-1.25276243 -0.74349383 -0.19112411]
  [ 0.37671429 -1.19474338  0.11721179]
  [-0.44737508 -3.57273102 -3.16265495]
  [ 0.07573855  0.09763285 -0.12033093]]

 [[-2.26907796 -0.63876061  0.42606237]
  [-0.34564    -0.57438974 -0.24816856]
  [-1.24458672 -2.13612232 -0.46395994]
  [ 0.08263237 -0.74874617 -0.38971051]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,44,0.5466599301339179,0.8933333333333333,0.96,"[[[ 0.81240062 -1.32653826  0.56505802]
  [-0.66976016 -0.93105299 -0.34233237]
  [-0.74178154 -3.46269269 -0.72120707]
  [-0.97619623  2.05026306 -0.69243517]]

 [[ 0.66134898 -1.05041341  0.92058867]
  [ 0.47773362 -1.38004213  0.32189726]
  [-0.21644546 -2.93495139  1.27700781]
  [ 0.17269915  0.81844392 -0.05566954]]

 [[ 1.11157176 -1.49499702 -1.19400671]
  [-0.44727211 -0.03888717 -1.50659523]
  [-1.09320723 -2.73813867 -2.37437244]
  [-1.20252803 -0.12489099 -1.42916454]]

 [[ 0.25048408 -1.24256101  0.7056848 ]
  [-0.95991968 -0.87697877  0.11473398]
  [ 1.11041179 -2.70041026  1.04077467]
  [-0.7613553  -0.4707281  -0.69992512]]

 [[-1.37032184 -0.70790227 -0.27799541]
  [ 0.36558891 -1.12958994  0.08652743]
  [-0.48259276 -3.602933   -3.13573213]
  [ 0.01051812  0.10485725 -0.18300848]]

 [[-2.30222941 -0.74418178  0.36531944]
  [-0.392733   -0.52571034 -0.27691496]
  [-1.27840131 -2.06429072 -0.49655471]
  [ 0.05751758 -0.757947   -0.31888207]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,45,0.8692081403107518,0.6266666666666667,0.68,"[[[ 0.8646741  -1.41012328  0.58900959]
  [-0.65575563 -0.94842565 -0.32347616]
  [-0.76055689 -3.4811187  -0.71473866]
  [-1.00738314  2.02528514 -0.60106491]]

 [[ 0.78369648 -0.98576481  1.01980849]
  [ 0.54134529 -1.46820516  0.32623412]
  [-0.2343416  -2.84455442  1.28429679]
  [ 0.23723857  0.81495814 -0.03753594]]

 [[ 1.16340065 -1.43559483 -1.17883321]
  [-0.37980968  0.02523049 -1.45069693]
  [-1.10214397 -2.78377503 -2.36423373]
  [-1.14727506 -0.05524185 -1.38296793]]

 [[ 0.31499206 -1.25510396  0.66711671]
  [-0.90886698 -0.88500003  0.12651865]
  [ 1.05584956 -2.74531925  1.06349358]
  [-0.68350353 -0.49307006 -0.67080875]]

 [[-1.47876517 -0.71253608 -0.35992612]
  [ 0.40351768 -1.0842549   0.06996682]
  [-0.47126561 -3.6643999  -3.12170709]
  [-0.04468398  0.12481717 -0.23980864]]

 [[-2.37542833 -0.84283801  0.29672367]
  [-0.4508407  -0.46549083 -0.31620093]
  [-1.31458923 -1.97248785 -0.52163094]
  [ 0.01860291 -0.76227814 -0.27773101]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,46,0.504154291683371,0.8533333333333334,0.88,"[[[ 0.89729918 -1.49264859  0.59971095]
  [-0.59945424 -0.98615637 -0.2953136 ]
  [-0.76062336 -3.55210043 -0.72554029]
  [-0.98521375  2.02467593 -0.47464822]]

 [[ 0.89436804 -0.94368337  1.10398173]
  [ 0.59470062 -1.54856005  0.35609652]
  [-0.26240118 -2.76734649  1.30201795]
  [ 0.28139899  0.77749918 -0.0429247 ]]

 [[ 1.23260395 -1.38008594 -1.13187314]
  [-0.31255685 -0.00454168 -1.39369491]
  [-1.11568068 -2.78973367 -2.34125294]
  [-1.09457831  0.05163628 -1.33887543]]

 [[ 0.37762435 -1.2041889   0.64141522]
  [-0.83582433 -0.85563098  0.09723747]
  [ 0.98198865 -2.82247267  1.09151233]
  [-0.61521052 -0.56941424 -0.63803878]]

 [[-1.56800635 -0.69957202 -0.42668923]
  [ 0.44233012 -1.04430298  0.08293719]
  [-0.44783228 -3.71323327 -3.12068461]
  [-0.09008153  0.06264134 -0.28413958]]

 [[-2.45279989 -0.9510622   0.28422786]
  [-0.48628352 -0.42764882 -0.33416171]
  [-1.32043848 -1.86755418 -0.54967063]
  [-0.01573226 -0.76627328 -0.2678271 ]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,47,0.7866638736289304,0.5466666666666666,0.68,"[[[ 0.8590948  -1.49155859  0.61003151]
  [-0.58108042 -1.04837957 -0.30438705]
  [-0.74312059 -3.5551652  -0.75745512]
  [-0.97657316  2.03737803 -0.4475069 ]]

 [[ 1.00962293 -0.93576309  1.18124194]
  [ 0.60344509 -1.6934239   0.39029385]
  [-0.24726377 -2.7013216   1.30711356]
  [ 0.30058598  0.75472627 -0.06157117]]

 [[ 1.21829034 -1.32904589 -1.06139855]
  [-0.26114093 -0.02575449 -1.35346327]
  [-1.06724005 -2.69757882 -2.38688322]
  [-1.11805632 -0.01317382 -1.3701684 ]]

 [[ 0.46834221 -1.19768647  0.63289418]
  [-0.78519539 -0.84440591  0.07446141]
  [ 0.89979279 -2.79715192  1.13991405]
  [-0.57406429 -0.57932921 -0.59204658]]

 [[-1.68337118 -0.71288888 -0.49408848]
  [ 0.46409843 -1.08161944  0.10752698]
  [-0.40458688 -3.71066691 -3.12739151]
  [-0.08283839  0.035923   -0.27597887]]

 [[-2.52447215 -0.96128237  0.23031927]
  [-0.54555784 -0.44080957 -0.3753104 ]
  [-1.34630356 -1.81009675 -0.58766732]
  [-0.02935619 -0.76326958 -0.25419643]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,48,1.037941971355363,0.4266666666666667,0.44,"[[[ 0.92971145 -1.53381124  0.6097973 ]
  [-0.6129815  -1.0677668  -0.27573311]
  [-0.66552949 -3.57546851 -0.81715728]
  [-1.02071075  1.97686627 -0.35086567]]

 [[ 1.09982368 -0.88575844  1.30087124]
  [ 0.63748995 -1.844168    0.40106588]
  [-0.23239297 -2.5598277   1.34468453]
  [ 0.42019381  0.74176754  0.00451673]]

 [[ 1.21180948 -1.39292298 -1.03958524]
  [-0.19844731 -0.16356198 -1.30240347]
  [-1.07042528 -2.46861887 -2.38878421]
  [-1.09092861  0.01267019 -1.36020396]]

 [[ 0.60544578 -1.25915721  0.64220247]
  [-0.71381042 -0.7968375   0.08011037]
  [ 0.85796437 -2.84101101  1.16292243]
  [-0.48232737 -0.64588332 -0.48332954]]

 [[-1.79702644 -0.72329611 -0.62037437]
  [ 0.41771078 -1.06689863  0.00772672]
  [-0.44280996 -3.74641127 -3.09068785]
  [-0.05269792 -0.01515218 -0.24533773]]

 [[-2.63679082 -0.99374502  0.2034143 ]
  [-0.59426877 -0.41971542 -0.41641972]
  [-1.38434577 -1.73973265 -0.59274395]
  [-0.07415379 -0.77341462 -0.33025634]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
nm,PairwiseCRot,iris,2,49,1.4510146630788632,0.48,0.56,"[[[ 1.07542472e+00 -1.64010067e+00  5.46264537e-01]
  [-5.39740770e-01 -1.13582042e+00 -2.27388958e-01]
  [-6.59550262e-01 -3.58571580e+00 -8.20095646e-01]
  [-1.12900005e+00  1.89173280e+00 -1.67814310e-01]]

 [[ 1.21616661e+00 -8.60962395e-01  1.45930730e+00]
  [ 6.78853153e-01 -2.07728542e+00  2.88287643e-01]
  [-2.13390182e-01 -2.40077213e+00  1.36613696e+00]
  [ 6.02572026e-01  6.94974739e-01  1.80634163e-01]]

 [[ 1.32808460e+00 -1.60899141e+00 -9.12347879e-01]
  [-1.32660115e-01 -3.06668915e-01 -1.25924850e+00]
  [-1.12496809e+00 -2.13614493e+00 -2.37063651e+00]
  [-1.00350062e+00 -6.66675648e-02 -1.28788567e+00]]

 [[ 6.99384035e-01 -1.28056621e+00  5.80862123e-01]
  [-6.90599179e-01 -6.94242967e-01  2.64510666e-03]
  [ 7.71979730e-01 -2.85937533e+00  1.24417577e+00]
  [-3.85522701e-01 -6.25874722e-01 -4.11241222e-01]]

 [[-1.94444519e+00 -7.29634158e-01 -7.79407828e-01]
  [ 3.39605233e-01 -1.01517129e+00 -1.32645291e-01]
  [-5.31645435e-01 -3.74813724e+00 -3.02975145e+00]
  [-1.14488584e-02 -1.22810938e-01 -1.99696634e-01]]

 [[-2.73135245e+00 -1.09789751e+00  2.16943908e-01]
  [-6.15390128e-01 -4.29619282e-01 -4.23010318e-01]
  [-1.36138359e+00 -1.64924121e+00 -6.29837449e-01]
  [-1.14655566e-01 -7.70016191e-01 -4.16122193e-01]]]","[[[ 0.00849486 -0.01019973 -0.00364572]
  [-0.01111484 -0.00953202  0.00681297]
  [ 0.00413874  0.01024975 -0.01179325]
  [ 0.01431384  0.00973708  0.00310504]]

 [[ 0.01291634  0.01560415  0.00620009]
  [-0.00843354  0.01241457 -0.01754761]
  [ 0.00931419  0.01135524  0.00095057]
  [ 0.00630396  0.01720774  0.00232202]]

 [[-0.00442927  0.00338694 -0.0176056 ]
  [ 0.00846228 -0.01342653 -0.02386237]
  [-0.00968328 -0.00578126  0.00282228]
  [-0.01018898  0.01682403 -0.01839745]]

 [[ 0.00626645  0.00413353  0.01352949]
  [-0.01059316 -0.00087698  0.01909178]
  [ 0.01476613 -0.01222386 -0.00096654]
  [ 0.01087083 -0.00900709 -0.01064588]]

 [[-0.00945734  0.00927483  0.00637246]
  [ 0.01382029  0.00104885  0.01492479]
  [-0.00267874  0.01745281 -0.00946764]
  [-0.01479    -0.00944678 -0.01290517]]

 [[ 0.01101152 -0.01576696 -0.00404547]
  [ 0.00449613 -0.0044915   0.00950636]
  [-0.02084968 -0.00214192 -0.00602147]
  [ 0.00223633 -0.0142104   0.0130128 ]]]","(100, 4)"
